age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?
50.0,0.0,"charleston, south carolina, usa",english86,english,male,150,usa,False
18.0,0.0,"grand rapids, michigan, usa",english88,english,male,152,usa,False
18.0,0.0,"kingston ma, massachusetts, usa",english89,english,male,153,usa,False
48.0,0.0,"carthage, texas, usa",english9,english,female,154,usa,False
53.0,0.0,"pittsburgh, pennsylvania, usa",english90,english,male,155,usa,False
22.0,0.0,"wisconsin rapids, wisconsin, usa",english92,english,female,157,usa,False
22.0,0.0,"mamou, louisiana, usa",english93,english,female,158,usa,False
55.0,0.0,"pensacola, florida, usa",english94,english,female,159,usa,False
18.0,0.0,"mishawaka, indiana, usa",english95,english,male,160,usa,False
31.0,0.0,"point pleasant, new jersey, usa",english96,english,male,161,usa,False
42.0,0.0,"wilmington nc, north carolina, usa",english97,english,male,162,usa,False
22.0,0.0,"spokane, washington, usa",english98,english,male,163,usa,False
52.0,0.0,"pittsburgh, pennsylvania, usa",english99,english,female,164,usa,False
52.0,6.0,"bethesda, maryland, usa",farsi14,farsi,female,1572,usa,False
22.0,6.0,"washington, dc, usa",french18,french,male,741,usa,False
72.0,40.0,"pingxiang, jiangxi, china",gan1,gan,male,1632,china,False
24.0,4.0,"bethlehem, pennsylvania, usa",greek12,greek,male,1712,usa,False
22.0,3.0,"lancaster, pennsylvania, usa",greek14,greek,female,1816,usa,False
20.0,15.0,"ahmedabad, india",gujarati1,gujarati,male,198,india,False
22.0,8.0,"bombay, india",gujarati2,gujarati,male,199,india,False
53.0,16.0,"ahmedabad, india",gujarati4,gujarati,female,610,india,False
28.0,3.0,"bombay, india",gujarati5,gujarati,female,1016,india,False
29.0,5.0,"kutch, gujarat, india",gujarati6,gujarati,male,1143,india,False
40.0,4.0,"hyderabad, india",gujarati7,gujarati,female,1504,india,False
27.0,7.0,"ahmedabad, india",gujarati8,gujarati,female,1678,india,False
19.0,9.0,"surat, india",gujarati9,gujarati,male,2041,india,False
27.0,2.0,"nagpur, maharashtra, india",hindi1,hindi,male,207,india,False
19.0,10.5,"new delhi, india",hindi10,hindi,female,1202,india,False
20.0,4.0,"chandigarh, india",hindi11,hindi,male,1437,india,False
25.0,4.0,"allahabad, india",hindi12,hindi,female,1440,india,False
43.0,13.0,"jaipur, india",hindi13,hindi,female,1633,india,False
53.0,12.0,"new delhi, india",hindi14,hindi,male,1697,india,False
23.0,1.0,"new delhi, india",hindi15,hindi,female,1794,india,False
25.0,5.0,"new delhi, india",hindi16,hindi,male,1966,india,False
47.0,3.0,"new delhi, india",hindi17,hindi,female,1988,india,False
21.0,5.0,"new delhi, india",hindi18,hindi,female,2125,india,False
31.0,3.0,"hyderabad, india",hindi2,hindi,male,587,india,False
42.0,5.0,"jalandhar, india",hindi3,hindi,male,593,india,False
28.0,14.0,"bhilwara, rajisthan, india",hindi4,hindi,female,765,india,False
64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,female,845,india,False
27.0,4.0,"new delhi, india",hindi6,hindi,female,866,india,False
60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,female,867,india,False
19.0,8.0,"imphal, india",hindi8,hindi,male,910,india,False
31.0,4.0,"durgapur, west bengal, india",hindi9,hindi,male,1017,india,False
26.0,5.0,"bangalore, india",kannada1,kannada,female,228,india,False
19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,False
38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india,False
26.0,3.0,"bayside, new york, usa",korean42,korean,male,1950,usa,False
24.0,5.0,"kerala state, kerala state, india",malayalam1,malayalam,male,255,india,False
29.0,5.0,"trivandrum, kerala, india",malayalam2,malayalam,female,592,india,False
19.0,3.5,"bangalore, india",malayalam3,malayalam,female,1780,india,False
26.0,13.0,"shanxi province, shanxi, china",mandarin1,mandarin,female,256,china,False
19.0,3.0,"beijing, china",mandarin10,mandarin,male,491,china,False
49.0,20.0,"dalian, liaoning, china",mandarin14,mandarin,male,719,china,False
26.0,13.0,"wuhan, hubei, china",mandarin17,mandarin,male,796,china,False
27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,False
38.0,14.0,"nanjing, china",mandarin2,mandarin,female,257,china,False
38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china,False
39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,female,1019,china,False
21.0,10.0,"shanghai, china",mandarin24,mandarin,female,1089,china,False
28.0,13.0,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china,False
31.0,12.0,"emei, sichuan, china",mandarin26,mandarin,female,1141,china,False
18.0,15.0,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,False
45.0,15.0,"shanghai, china",mandarin28,mandarin,male,1447,china,False
24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,False
43.0,10.0,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,False
26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china,False
25.0,6.0,"beijing, china",mandarin33,mandarin,male,1541,china,False
31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china,False
27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,female,1579,china,False
32.0,10.0,"beijing, china",mandarin36,mandarin,female,1580,china,False
32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china,False
33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,female,1582,china,False
24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china,False
24.0,6.0,"shanghai, china",mandarin4,mandarin,female,259,china,False
28.0,12.0,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,False
34.0,13.0,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china,False
47.0,16.0,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china,False
24.0,15.0,"datong, shanxi, china",mandarin43,mandarin,female,1617,china,False
21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,False
42.0,12.0,"beijing, china",mandarin45,mandarin,female,1631,china,False
43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china,False
28.0,8.0,"beijing, china",mandarin47,mandarin,female,1644,china,False
37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,False
21.0,10.0,"shanghai, china",mandarin49,mandarin,male,1736,china,False
31.0,12.0,"beijing, china",mandarin5,mandarin,female,260,china,False
25.0,10.0,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,False
26.0,6.0,"shaoxing, zhejiang, china",mandarin52,mandarin,female,1793,china,False
38.0,13.0,"ningbo, zhejiang, china",mandarin53,mandarin,female,1817,china,False
25.0,10.0,"chengdu, sichuan, china",mandarin54,mandarin,female,1900,china,False
25.0,13.0,"loudi, hunan, china",mandarin55,mandarin,female,1909,china,False
26.0,11.0,"baoding, hebei, china",mandarin56,mandarin,female,1910,china,False
20.0,12.0,"shanghai, china",mandarin57,mandarin,male,1990,china,False
23.0,7.0,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,False
20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,False
28.0,12.0,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,False
41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,False
33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,False
24.0,7.0,"shanghai, china",mandarin62,mandarin,male,2117,china,False
27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,False
24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,False
20.0,5.0,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,False
22.0,5.0,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,False
29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,False
38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china,False
21.0,3.0,"bombay, india",marathi1,marathi,female,264,india,False
28.0,10.0,"madras, india",marathi2,marathi,male,265,india,False
31.0,2.0,"bombay, india",marathi3,marathi,male,837,india,False
25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,False
24.0,12.0,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,False
35.0,5.0,"bargarh, orissa, india",oriya1,oriya,male,475,india,False
32.0,6.0,"orissa, india",oriya2,oriya,male,1084,india,False
22.0,11.0,"ludhiana, india",punjabi10,punjabi,male,2040,india,False
26.0,10.0,"hoshiarpur, india",punjabi2,punjabi,male,292,india,False
19.0,6.0,"moga, punjab, india",punjabi3,punjabi,male,751,india,False
33.0,3.0,"moga, india",punjabi4,punjabi,female,836,india,False
49.0,5.0,"ropar, punjab, india",punjabi5,punjabi,male,1612,india,False
44.0,13.0,"jilandhar, punjab, india",punjabi8,punjabi,male,1782,india,False
19.0,11.0,"kot kapura, india",punjabi9,punjabi,male,2039,india,False
25.0,5.0,"brooklyn, new york, usa",russian39,russian,female,1750,usa,False
20.0,5.0,"miami, florida, usa",spanish72,spanish,female,1238,usa,False
21.0,6.0,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,False
21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china,False
35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,female,429,india,False
26.0,10.0,"chennai, india",tamil3,tamil,male,531,india,False
36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,False
47.0,6.0,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,False
31.0,6.0,"kadapa, india",telugu1,telugu,male,369,india,False
18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,False
59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,False
20.0,7.0,"mysore, india",tibetan3,tibetan,female,376,india,False
19.0,5.0,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,False
24.0,3.0,"bangalore, india",urdu6,urdu,female,1014,india,False
20.0,5.0,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,False
46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,False
34.0,32.0,"kashgar, china",uyghur2,uyghur,female,826,china,False
49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,False
30.0,12.0,"taizhou, zhejiang, china",wu1,wu,female,1646,china,False
30.0,12.0,"changsha, hunan, china",xiang2,xiang,male,1417,china,False
36.0,13.0,"changsha, hunan, china",xiang3,xiang,male,1522,china,False
23.0,10.0,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,False
52.0,5.0,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa,False
31.0,1.0,"bethel, alaska, usa",yupik1,yupik,female,571,usa,False
23,3.0,"hong kong, china (map)",cantonese24,cantone,female ,2223,china,False
23,3.0,"hong kong, china (map)",cantonese25,cantone,male ,2234,china,False
26,6.0,"hong kong, china (map)",cantonese26,cantone,female ,2320,china,False
20,15.0,"ho chi minh city, vietnam (map)",cantonese27,cantone,male ,2330,china,False
25,7.0,"guangzhou, china (map)",cantonese28,cantone,female ,2408,china,False
20,6.0,"hong kong, china (map)",cantonese29,cantone,male ,2481,china,False
25,6.0,"guangzhou, china (map)",cantonese30,cantone,female ,2556,china,False
21,6.0,"guangzhou, guangdong, china (map)",cantonese31,cantone,male ,2565,china,False
26,7.0,"fuzhou, fujian, china (map)",cantonese32,cantone,female ,2704,china,False
25,7.0,"hong kong, china (map)",cantonese33,cantone,female ,2706,china,False
19,6.0,"hong kong, china (map)",cantonese34,cantone,male ,2710,china,False
21,9.0,"foshan, guangdong, china (map)",cantonese35,cantone,male ,2854,china,False
45,7.0,"singapore, singapore (map)",hainanese1,hainane,male ,914,china,False
72,13.0,"pei kang, taiwan (map)",hakka1,"hakka
(",female ,1655,china,False
19,11.0,"ganzhou, jiangxi, china (map)",hakka2,"hakka
(",female ,2241,china,False
20,12.0,"pingxiang, jiangxi, china (map)",hakka3,"hakka
(",female ,2305,china,False
53,13.0,"kao-hsiung, taiwan (map)",mandarin11,mandari,female ,607,china,False
23,1.0,"singapore, singapore (map)",mandarin12,mandari,male ,623,china,False
29,13.0,"nantou, taiwan (map)",mandarin13,mandari,male ,685,china,False
28,11.0,"tainan, taiwan (map)",mandarin15,mandari,female ,746,china,False
32,10.0,"taipei, taiwan (map)",mandarin16,mandari,male ,750,china,False
29,13.0,"taoyuan, taiwan (map)",mandarin18,mandari,female ,872,china,False
46,13.0,"kao-hsiung, taiwan (map)",mandarin23,mandari,female ,1044,china,False
27,13.0,"taipei, taiwan (map)",mandarin30,mandari,male ,1491,china,False
23,12.0,"taipei, taiwan (map)",mandarin32,mandari,female ,1527,china,False
25,9.0,"hsinchu, taiwan (map)",mandarin50,mandari,male ,1788,china,False
22,19.0,"shanghai, china (map)",mandarin66,mandari,female ,2252,china,False
23,13.0,"nanjing, china (map)",mandarin67,mandari,male ,2274,china,False
23,10.0,"dongyang, zhejiang, china (map)",mandarin68,mandari,male ,2281,china,False
22,12.0,"taizhou, jiangsu, china (map)",mandarin69,mandari,male ,2282,china,False
21,8.0,"shanghai, china (map)",mandarin70,mandari,female ,2291,china,False
20,6.0,"chengdu, sichuan, china (map)",mandarin71,mandari,female ,2294,china,False
22,10.0,"taichung, taiwan (map)",mandarin72,mandari,female ,2306,china,False
27,10.0,"chengdu, sichuan, china (map)",mandarin73,mandari,female ,2319,china,False
19,13.0,"shenzhen, china (map)",mandarin74,mandari,male ,2323,china,False
20,13.0,"taipei, taiwan (map)",mandarin75,mandari,male ,2332,china,False
29,12.0,"zhengzhou, henan, china (map)",mandarin76,mandari,male ,2348,china,False
20,8.0,"jingjiang, jiangsu, china (map)",mandarin77,mandari,female ,2355,china,False
20,6.0,"ganzhou, jiangxi, china (map)",mandarin78,mandari,female ,2360,china,False
21,10.0,"xi'an, shanxi, china (map)",mandarin80,mandari,male ,2413,china,False
22,10.0,"suzhou, jiangsu, china (map)",mandarin81,mandari,female ,2414,china,False
23,13.0,"wuhai, china (map)",mandarin82,mandari,female ,2418,china,False
26,12.0,"zhengzhou, henan, china (map)",mandarin83,mandari,female ,2419,china,False
24,10.0,"zhengzhou, henan, china (map)",mandarin84,mandari,female ,2420,china,False
23,10.0,"changsha, hunan, china (map)",mandarin85,mandari,female ,2421,china,False
22,7.0,"shenyang, liaoning, china (map)",mandarin86,mandari,female ,2423,china,False
22,7.0,"lanzhou, gansu, china (map)",mandarin87,mandari,female ,2435,china,False
23,8.0,"anqing, anhui, china (map)",mandarin88,mandari,male ,2447,china,False
19,12.0,"taiyuan, shanxi, china (map)",mandarin89,mandari,male ,2448,china,False
27,8.0,"chengdu, sichuan, china (map)",mandarin90,mandari,male ,2461,china,False
22,13.0,"tongcheng, anhui, china (map)",mandarin91,mandari,male ,2463,china,False
23,10.0,"huai'an, jiangsu, china (map)",mandarin92,mandari,female ,2469,china,False
22,6.0,"xi'an, shanxi, china (map)",mandarin93,mandari,female ,2474,china,False
23,8.0,"baotou, inner mongolia, china (map)",mandarin94,mandari,male ,2477,china,False
29,11.0,"yangxin, hubei, china (map)",mandarin95,mandari,female ,2483,china,False
27,9.0,"qingdao, shandong, china (map)",mandarin96,mandari,female ,2494,china,False
28,11.0,"jiujiang, jiangxi, china (map)",mandarin97,mandari,female ,2523,china,False
25,11.0,"nanchang, jiangxi, china (map)",mandarin98,mandari,female ,2524,china,False
26,9.0,"nanchang, jiangxi, china (map)",mandarin99,mandari,female ,2529,china,False
25,13.0,"wuhan, hubei, china (map)",mandarin100,mandari,female ,2530,china,False
23,10.0,"jiujiang, jiangxi, china (map)",mandarin101,mandari,female ,2531,china,False
27,10.0,"huanggang, hubei, china (map)",mandarin102,mandari,female ,2532,china,False
27,12.0,"le shan, sichuan, china (map)",mandarin103,mandari,female ,2538,china,False
29,7.0,"beijing, china (map)",mandarin104,mandari,female ,2539,china,False
26,12.0,"tongliao, inner mongolia, china (map)",mandarin105,mandari,female ,2540,china,False
25,2.0,"xi'an, shanxi, china (map)",mandarin106,mandari,female ,2542,china,False
26,8.0,"taiyuan, shanxi, china (map)",mandarin107,mandari,female ,2554,china,False
26,14.0,"nanning, guangxi, china (map)",mandarin108,mandari,female ,2557,china,False
23,4.0,"xi'an, shanxi, china (map)",mandarin109,mandari,female ,2559,china,False
24,7.0,"panjin, liaoning, china (map)",mandarin110,mandari,female ,2560,china,False
23,6.0,"beijing, china (map)",mandarin111,mandari,female ,2562,china,False
26,6.0,"tianjin, china (map)",mandarin112,mandari,male ,2564,china,False
29,10.0,"hohhot, inner mongolia, china (map)",mandarin113,mandari,male ,2566,china,False
19,13.0,"beijing, china (map)",mandarin114,mandari,female ,2599,china,False
19,5.0,"urumqi, xinjiang, china (map)",mandarin115,mandari,male ,2675,china,False
24,9.0,"baotou, inner mongolia, china (map)",mandarin116,mandari,male ,2677,china,False
25,9.0,"changchun, jilin, china (map)",mandarin117,mandari,male ,2678,china,False
24,9.0,"xi'an, shanxi, china (map)",mandarin118,mandari,female ,2679,china,False
24,7.0,"changchun, jilin, china (map)",mandarin119,mandari,female ,2699,china,False
24,10.0,"chengde, hebei, china (map)",mandarin120,mandari,male ,2700,china,False
30,13.0,"huangshan, anhui, china (map)",mandarin121,mandari,female ,2708,china,False
26,6.0,"xi'an, shanxi, china (map)",mandarin122,mandari,male ,2711,china,False
21,6.0,"chengdu, sichuan, china (map)",mandarin123,mandari,male ,2714,china,False
33,13.0,"chongqing, china (map)",mandarin124,mandari,female ,2716,china,False
24,6.0,"changchun, jilin, china (map)",mandarin125,mandari,female ,2719,china,False
24,8.0,"yulin, shanxi, china (map)",mandarin126,mandari,male ,2726,china,False
25,15.0,"shenyang, liaoning, china (map)",mandarin127,mandari,male ,2748,china,False
21,7.0,"cixi, zhejiang, china (map)",mandarin128,mandari,female ,2772,china,False
22,12.0,"luoyang, henan, china (map)",mandarin129,mandari,female ,2773,china,False
22,7.0,"weifang, shandong, china (map)",mandarin130,mandari,female ,2798,china,False
20,6.0,"shenzhen, guangdong, china (map)",mandarin131,mandari,male ,2836,china,False
21,2.0,"dangyang, hubei, china (map)",mandarin132,mandari,female ,2837,china,False
26,10.0,"beijing, china (map)",mandarin133,mandari,female ,2876,china,False
27,9.0,"luoyang, henan, china (map)",mandarin134,mandari,male ,2877,china,False
25,9.0,"langfang, hebei, china (map)",mandarin135,mandari,male ,2878,china,False
20,10.0,"shenyang, liaoning, china (map)",mandarin136,mandari,female ,2879,china,False
20,10.0,"xi'an, shanxi, china (map)",mandarin137,mandari,female ,2880,china,False
21,7.0,"chongqing, china (map)",mandarin138,mandari,female ,2881,china,False
23,14.0,"kunming, yunnan, china (map)",mandarin139,mandari,male ,2882,china,False
22,7.0,"xuzhou, jiangsu, china (map)",mandarin140,mandari,male ,2883,china,False
21,6.0,"beijing, china (map)",mandarin141,mandari,female ,2884,china,False
23,6.0,"chengdu, sichuan, china (map)",mandarin142,mandari,female ,2885,china,False
25,10.0,"fuyang, anhui, china (map)",mandarin143,mandari,female ,2886,china,False
20,10.0,"wuhu, anhui, china (map)",mandarin144,mandari,male ,2887,china,False
21,4.0,"qingdao, shandong, china (map)",mandarin145,mandari,female ,2888,china,False
24,6.0,"xi'an, shanxi, china (map)",mandarin146,mandari,female ,2890,china,False
19,9.0,"nanyang, henan, china (map)",mandarin147,mandari,female ,2891,china,False
19,6.0,"nanyang, henan, china (map)",mandarin148,mandari,female ,2892,china,False
19,6.0,"fuzhou, fujian, china (map)",mandarin149,mandari,female ,2893,china,False
18,12.0,"taiyuan, shanxi, china (map)",mandarin150,mandari,female ,2936,china,False
31,8.0,"wuxi, jiangsu, china (map)",mandarin151,mandari,female ,2942,china,False
25,6.0,"dongguan, guangdong, china (map)",minnan1,min nan,male ,2712,china,False
36,13.0,"ping tung, taiwan (map)",taiwanese1,taiwane,female ,363,china,False
24,17.0,"taipei, taiwan (map)",taiwanese2,taiwane,female ,364,china,False
30,13.0,"tainan, taiwan (map)",taiwanese3,taiwane,female ,365,china,False
45,21.0,"kao-hsiung, taiwan (map)",taiwanese4,taiwane,female ,366,china,False
27,15.0,"tainan, taiwan (map)",taiwanese5,taiwane,male ,481,china,False
33,13.0,"tai chung, taiwan (map)",taiwanese6,taiwane,female ,828,china,False
65,35.0,"taipei, taiwan (map)",taiwanese7,taiwane,female ,1864,china,False
54,13.0,"tainan, taiwan (map)",taiwanese8,taiwane,female ,2136,china,False
45,25.0,"tai chung, taiwan (map)",taiwanese9,taiwane,male ,2347,china,False
27,5.0,"taipei, taiwan (map)",taiwanese10,taiwane,male ,2686,china,False
23,4.0,"taipei, taiwan (map)",taiwanese11,taiwane,male ,2687,china,False
23,5.0,"shanghai, china (map)",wu2,"wu
(wuu",male ,2424,china,False
19,7.0,"shanghai, china (map)",wu3,"wu
(wuu",female ,2511,china,False
28,7.0,"nantong, jiangsu, china (map)",wu4,"wu
(wuu",female ,2702,china,False
20,8.0,"nantong, jiangsu, china (map)",wu5,"wu
(wuu",male ,2713,china,False
21,10.0,"shaoxing, zhejiang, china (map)",wu6,"wu
(wuu",male ,2727,china,False
50,14.0,"taipei, taiwan (map)",xiang1,"xiang
(",female ,208,china,False
25,9.0,"xiangtan, hunan, china (map)",xiang5,"xiang
(",male ,2707,china,False
28,6.0,"changsha, hunan, china (map)",xiang6,"xiang
(",female ,2709,china,False
40,12.0,"ping tong, taiwan (map)",mandarin20,mandarin,female ,931,china,False
19,2.0,"johor bahru, malaysia (map)",mandarin79,mandarin,female ,2365,china,False
28,2.0,"limerick, ireland (map)",gujarati3,gujarat,female ,200,india,False
24,7.0,"bombay, india (map)",gujarati10,gujarat,male ,2292,india,False
25,7.0,"jamnagar, gujarat, india (map)",gujarati11,gujarat,male ,2301,india,False
23,5.0,"rajkot, gujarat, india (map)",gujarati12,gujarat,female ,2357,india,False
25,5.0,"bombay, maharashtra, india (map)",gujarati13,gujarat,female ,2409,india,False
23,3.0,"bombay, india (map)",gujarati14,gujarat,male ,2416,india,False
20,3.0,"rajkot, india (map)",gujarati15,gujarat,female ,2498,india,False
20,3.0,"bombay, india (map)",gujarati16,gujarat,female ,2558,india,False
50,16.0,"bombay, india (map)",gujarati17,gujarat,female ,2824,india,False
19,0.0,"irving, texas, usa (map)",hindi19,hindi,male ,2206,india,False
27,4.0,"hazaribagh, jharkhand, india (map)",hindi20,hindi,male ,2209,india,False
26,4.0,"faridabad, haryana, india (map)",hindi21,hindi,male ,2236,india,False
28,5.0,"meerut, uttar pradesh, india (map)",hindi22,hindi,male ,2242,india,False
25,3.0,"raj nagar, rajasthan, india (map)",hindi23,hindi,male ,2303,india,False
23,2.0,"jamshedpur, jharkhand, india (map)",hindi24,hindi,female ,2352,india,False
24,6.0,"pune, maharashtra, india (map)",hindi25,hindi,male ,2353,india,False
25,6.0,"kolkata, west bengal, india (map)",hindi26,hindi,male ,2354,india,False
22,5.0,"surat, gujarat, india (map)",hindi27,hindi,male ,2356,india,False
21,5.0,"patna, india (map)",hindi28,hindi,male ,2366,india,False
24,3.0,"chennai, tamil nadu, india (map)",hindi29,hindi,male ,2459,india,False
37,5.0,"ludhiana, india (map)",hindi30,hindi,female ,2478,india,False
36,5.0,"rajkot, gujarat, india (map)",hindi31,hindi,female ,2609,india,False
27,9.0,"new delhi, india (map)",hindi32,hindi,female ,2703,india,False
44,6.0,"hyderabad, india (map)",hindi33,hindi,female ,2764,india,False
29,5.0,"pune, india (map)",hindi34,hindi,male ,2937,india,False
22,10.0,"bangalore, india (map)",kannada2,kannada,male ,2237,india,False
24,4.0,"hassan, karnataka, india (map)",kannada3,kannada,male ,2286,india,False
23,4.0,"detroit, michigan, usa (map)",kannada4,kannada,female ,2287,india,False
26,5.0,"hubballi, karnataka, india (map)",kannada5,kannada,male ,2350,india,False
25,5.0,"karwar, karnataka, india (map)",kannada6,kannada,male ,2351,india,False
24,5.0,"bangalore, karnataka, india (map)",kannada7,kannada,female ,2358,india,False
25,6.0,"bangalore, karnataka, india (map)",kannada8,kannada,male ,2363,india,False
23,3.0,"bangalore, karnataka, india (map)",kannada9,kannada,male ,2458,india,False
18,3.0,"dubai, united arab emirates (map)",malayalam4,malayal,female ,1857,india,False
18,6.0,"bangalore, india (map)",malayalam5,malayal,female ,2337,india,False
27,10.0,"kasaragod, kerala, india (map)",malayalam6,malayal,male ,2578,india,False
25,11.0,"bangalore, kerala, india (map)",malayalam7,malayal,male ,2579,india,False
34,10.0,"sargodha, pakistan (map)",punjabi1,punjabi,male ,291,india,False
25,5.0,"lahore, pakistan (map)",punjabi6,punjabi,male ,1758,india,False
22,5.0,"lahore, pakistan (map)",punjabi7,punjabi,male ,1759,india,False
24,3.0,"ahmedabad, gujarat, india (map)",punjabi11,punjabi,male ,2308,india,False
52,12.0,"sialkot, punjab, pakistan (map)",punjabi12,punjabi,female ,2476,india,False
39,7.0,"colombo, sri lanka (map)",tamil1,tamil,male ,367,india,False
58,3.0,"colombo, sri lanka (map)",tamil4,tamil,female ,1647,india,False
26,3.0,"dombivli, maharashtra, india (map)",tamil7,tamil,female ,2359,india,False
25,5.0,"chennai, tamil nadu, india (map)",tamil8,tamil,female ,2449,india,False
28,4.0,"chennai, india (map)",tamil9,tamil,female ,2453,india,False
24,5.0,"chennai, india (map)",tamil10,tamil,male ,2454,india,False
23,5.0,"pondicherry, india (map)",tamil11,tamil,female ,2455,india,False
23,3.0,"chennai, tamil nadu, india (map)",tamil12,tamil,female ,2462,india,False
28,3.0,"coimbatore, tamil nadu, india (map)",tamil13,tamil,female ,2571,india,False
25,5.0,"bellary, karnataka, india (map)",telugu3,telugu,male ,2211,india,False
22,5.0,"hyderabad, india (map)",telugu4,telugu,male ,2213,india,False
21,4.0,"khammam, telangana, india (map)",telugu5,telugu,male ,2228,india,False
23,4.0,"hyderabad, india (map)",telugu6,telugu,male ,2280,india,False
23,3.0,"hyderabad, india (map)",telugu7,telugu,male ,2339,india,False
22,2.0,"guntur, andhra pradesh, india (map)",telugu8,telugu,male ,2422,india,False
24,7.0,"vijayawada, andhra pradesh, india (map)",telugu9,telugu,male ,2460,india,False
21,14.0,"hyderabad, india (map)",telugu10,telugu,male ,2465,india,False
26,6.0,"hyderabad, india (map)",telugu11,telugu,male ,2512,india,False
18,3.0,"edison, new jersey, usa (map)",telugu12,telugu,female ,2601,india,False
25,5.0,"hyderabad, india (map)",telugu13,telugu,male ,2603,india,False
19,17.0,"tenali, india (map)",telugu14,telugu,female ,2848,india,False
23,16.0,"dhaka, bangladesh (map)",bengali1,bengali,male ,34,india,False
25,2.0,"lusaka, zambia (map)",bengali2,bengali,female ,35,india,False
19,5.0,"dhaka, bangladesh (map)",bengali3,bengali,female ,36,india,False
24,6.0,"chittagong, bangladesh (map)",bengali4,bengali,male ,37,india,False
40,5.0,"dhaka, bangladesh (map)",bengali5,bengali,female ,622,india,False
49,6.0,"mymensingh, bangladesh (map)",bengali7,bengali,male ,710,india,False
54,5.0,"noakhali, bangladesh (map)",bengali8,bengali,male ,709,india,False
18,3.0,"dhaka, bangladesh (map)",bengali10,bengali,female ,1009,india,False
25,4.0,"sylhet, bangladesh (map)",bengali12,bengali,female ,1682,india,False
33,10.0,"dhaka, bangladesh (map)",bengali13,bengali,female ,1825,india,False
46,8.0,"dhaka, bangladesh (map)",bengali15,bengali,female ,2004,india,False
24,6.0,"dhaka, bangladesh (map)",bengali16,bengali,female ,2073,india,False
19,6.0,"sylhet, bangladesh (map)",bengali17,bengali,female ,2139,india,False
20,17.0,"dhaka, bangladesh (map)",bengali18,bengali,female ,2318,india,False
25,3.0,"hyderabad, telangana, india (map)",bengali19,bengali,female ,2349,india,False
