age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?
19, 0,"los angeles, california, usa (map)",english355,english,male ,1256,usa,FALSE
23, 0,"morden, manitoba, canada (map)",english356,english,female ,1257,canada,FALSE
24, 0,"alto, georgia, usa (map)",english357,english,male ,1258,usa,FALSE
19, 0,"fredericton, new brunswick, canada (map)",english358,english,male ,1259,canada,FALSE
32, 0,"sackville, new brunswick, canada (map)",english359,english,male ,1276,"canada, usa",FALSE
19, 0,"erie, pennsylvania, usa (map)",english360,english,female ,1277,usa,FALSE
20, 0,"burnsville, minnesota, usa (map)",english361,english,female ,1280,usa,FALSE
21, 0,"cork, ireland (map)",english362,english,male ,1281,ireland,FALSE
20, 0,"castle donington, uk (map)",english363,english,male ,1287,uk,FALSE
28, 0,"sydney, australia (map)",english364,english,female ,1288,australia,FALSE
52, 0,"oxford, uk (map)",english365,english,male ,1292,uk,FALSE
25, 0,"bournesmouth, uk (map)",english366,english,female ,1293,uk,FALSE
25, 0,"birkenhead, uk (map)",english367,english,female ,1294,uk,FALSE
43, 0,"strattford-on-avon, uk (map)",english368,english,male ,1295,"uk, singapore",FALSE
27, 0,"mcminnville, oregon, usa (map)",english369,english,male ,1297,usa,FALSE
22, 0,"pondicherry, india (map)",english370,english,male ,1302,"canada, ireland",FALSE
27, 0,"colorado springs, colorado, usa (map)",english371,english,female ,1303,"usa, canada",FALSE
80, 0,"christiansburg, virginia, usa (map)",english372,english,male ,1307,usa,FALSE
22, 0,"russellville, kentucky, usa (map)",english373,english,male ,1308,usa,FALSE
36, 0,"milford haven, wales, uk (map)",english374,english,male ,1310,uk,FALSE
28, 0,"manchester, connecticut, usa (map)",english375,english,male ,1312,"usa, uk",FALSE
46, 0,"pasadena, california, usa (map)",english376,english,male ,1315,usa,FALSE
32, 0,"trenton, michigan, usa (map)",english377,english,female ,1319,usa,FALSE
38, 0,"silver spring, maryland, usa (map)",english378,english,female ,1320,usa,FALSE
43, 0,"summit, new jersey, usa (map)",english379,english,male ,1321,usa,FALSE
34, 0,"roanoke, virginia, usa (map)",english380,english,female ,1323,usa,FALSE
85, 0,"pike county, kentucky, usa (map)",english381,english,male ,1324,usa,FALSE
34, 0,"arlington, virginia, usa (map)",english382,english,male ,1325,usa,FALSE
32, 0,"washington, district of columbia, usa (map)",english383,english,female ,1326,usa,FALSE
57, 0,"williamson, west virginia, usa (map)",english384,english,male ,1327,usa,FALSE
77, 0,"mcveigh, kentucky, usa (map)",english385,english,female ,1328,usa,FALSE
56, 0,"los angeles, california, usa (map)",english386,english,female ,1330,usa,FALSE
21, 0,"lancaster, california, usa (map)",english387,english,female ,1331,usa,FALSE
70, 0,"bluefield, west virginia, usa (map)",english388,english,female ,1332,usa,FALSE
71, 0,"aldie, virginia, usa (map)",english389,english,female ,1333,usa,FALSE
74, 0,"milwaukee, wisconsin, usa (map)",english390,english,male ,1334,usa,FALSE
84, 0,"milton, florida, usa (map)",english391,english,female ,1335,usa,FALSE
62, 0,"warrenton, virginia, usa (map)",english392,english,male ,1336,usa,FALSE
58, 0,"washington, district of columbia, usa (map)",english393,english,female ,1337,usa,FALSE
82, 0,"aiken, south carolina, usa (map)",english394,english,female ,1339,usa,FALSE
39, 0,"alexandria, virginia, usa (map)",english395,english,male ,1340,usa,FALSE
48, 0,"orange, virginia, usa (map)",english396,english,female ,1341,usa,FALSE
76, 0,"wadesboro, north carolina, usa (map)",english397,english,female ,1342,usa,FALSE
83, 0,"salisbury, north carolina, usa (map)",english398,english,female ,1343,usa,FALSE
80, 0,"la grange, georgia, usa (map)",english399,english,female ,1345,usa,FALSE
59, 0,"shanklin, isle of wight, uk (map)",english400,english,female ,1348,canada,FALSE
26, 0,"lucerne, switzerland (map)",english401,english,male ,1349,australia,FALSE
26, 0,"canberra, australia (map)",english402,english,female ,1350,australia,FALSE
29, 0,"sydney, australia (map)",english403,english,female ,1351,australia,FALSE
29, 0,"windsor, australia (map)",english404,english,male ,1352,australia,FALSE
32, 0,"geelong, australia (map)",english405,english,female ,1353,"australia, usa",FALSE
24, 0,"pensacola, florida, usa (map)",english406,english,female ,1358,usa,FALSE
47, 0,"windsor, ontario, canada (map)",english407,english,male ,1360,canada,FALSE
64, 0,"lynwood, california, usa (map)",english408,english,male ,1361,usa,FALSE
60, 0,"maitland, australia (map)",english409,english,female ,1362,australia,FALSE
35, 0,"hamilton, new zealand (map)",english410,english,male ,1363,"New Zealand, Australia",FALSE
26, 0,"washington, district of columbia, usa (map)",english411,english,female ,1371,usa,FALSE
31, 0,"washington, district of columbia, usa (map)",english412,english,female ,1372,usa,FALSE
20, 0,"manchester, england, uk (map)",english413,english,female ,1373,uk,FALSE
30, 0,"woonsocket, rhode island, usa (map)",english414,english,female ,1374,usa,FALSE
32, 0,"woonsocket, rhode island, usa (map)",english415,english,male ,1375,usa,FALSE
34, 0,"sydney, australia (map)",english416,english,male ,1377,"australia, usa",FALSE
20, 0,"cardiff, wales, uk (map)",english417,english,female ,1380,uk,FALSE
29, 0,"arlington, virginia (map)",english418,english,male ,1384,usa,FALSE
27, 0,"youngstown, ohio, usa (map)",english419,english,male ,1385,usa,FALSE
21, 0,"auckland, new zealand (map)",english420,english,male ,1387,new zealand,FALSE
38, 0,"landstuhl, germany (map)",english421,english,male ,1388,usa,FALSE
31, 0,"rochester, new york, usa (map)",english422,english,male ,1390,usa,FALSE
24, 0,"baltimore, maryland, usa (map)",english423,english,female ,1395,usa,FALSE
75, 0,"danville, virginia, usa (map)",english424,english,male ,1409,usa,FALSE
31, 0,"danville, virginia, usa (map)",english425,english,male ,1410,usa,FALSE
30, 0,"florence, south carolina, usa (map)",english426,english,female ,1411,usa,FALSE
68, 0,"hanover, pennsylvania, usa (map)",english427,english,female ,1412,usa,FALSE
55, 0,"kingstree, south carolina, usa (map)",english428,english,female ,1413,usa,FALSE
19, 0,"philadelphia, pennsylvania, usa (map)",english429,english,female ,1416,usa,FALSE
23, 0,"melbourne, australia (map)",english430,english,female ,1419,australia,FALSE
23, 0,"green bay, wisconsin, usa (map)",english431,english,female ,1423,usa,FALSE
22, 0,"dublin, ireland (map)",english432,english,female ,1428,ireland,FALSE
32, 0,"gladwin, michigan, usa (map)",english433,english,female ,1430,usa,FALSE
24, 0,"kansas city, kansas, usa (map)",english434,english,male ,1469,usa,FALSE
20, 0,"palm springs, california, usa (map)",english435,english,female ,1471,usa,FALSE
19, 0,"freeport, the bahamas (map)",english436,english,female ,1475,the bahamas,FALSE
21, 0,"cleveland, ohio, usa (map)",english437,english,male ,1477,usa,FALSE
20, 0,"houston, texas, usa (map)",english438,english,female ,1492,usa,FALSE
18, 0,"richmond, british columbia, canada (map)",english439,english,female ,1493,canada,FALSE
22, 0,"glasgow, scotland, uk (map)",english440,english,female ,1502,scotland,FALSE
19, 0,"oquawka, illinois, usa (map)",english441,english,female ,1524,usa,FALSE
23, 0,"salisbury mills, new york, usa (map)",english442,english,male ,1528,usa,FALSE
31, 0,"fort collins, colorado, usa (map)",english443,english,male ,1530,usa,FALSE
24, 0,"anniston, alabama, usa (map)",english444,english,male ,1531,usa,FALSE
60, 0,"san francisco, california, usa (map)",english445,english,male ,1532,usa,FALSE
23, 0,"moorhead, minnesota, usa (map)",english446,english,female ,1533,usa,FALSE
21, 0,"hartford, connecticut, usa (map)",english447,english,male ,1534,usa,FALSE
20, 0,"isle of arran, scotland, uk (map)",english448,english,male ,1536,uk,FALSE
27, 0,"barton, vermont, usa (map)",english449,english,male ,1538,usa,FALSE
26, 0,"windsor, uk (map)",english450,english,male ,1544,uk,FALSE
44, 0,"hazlehurst, georgia, usa (map)",english451,english,male ,1546,usa,FALSE
24, 0,"newcastle, australia (map)",english452,english,male ,1547,australia,FALSE
21, 0,"chicago, illinois, usa (map)",english453,english,female ,1548,usa,FALSE
19, 0,"raleigh, north carolina, usa (map)",english454,english,female ,1550,usa,FALSE
29, 0,"washington, dc, usa (map)",english455,english,female ,1552,usa,FALSE
37, 0,"lancashire, leyland, uk (map)",english456,english,female ,1554,uk,FALSE
43, 0,"syracuse, new york, usa (map)",english457,english,male ,1555,usa,FALSE
22, 0,"reno, nevada, usa (map)",english458,english,female ,1559,usa,FALSE
19, 0,"charlotte, north carolina, usa (map)",english459,english,male ,1560,usa,FALSE
19, 0,"rutland, england, uk (map)",english460,english,female ,1561,uk,FALSE
44, 0,"poughkeepsie, new york, usa (map)",english461,english,female ,1563,usa,FALSE
20, 0,"paducah, kentucky, usa (map)",english462,english,male ,1564,usa,FALSE
53, 0,"brooklyn, new york, usa (map)",english463,english,female ,1571,usa,FALSE
27, 0,"ottawa, ontario, canada (map)",english464,english,male ,1618,canada,FALSE
20, 0,"aylesbury, buckinghamshire, uk (map)",english465,english,male ,1635,uk,FALSE
18, 0,"portland, maine, usa (map)",english466,english,male ,1637,usa,FALSE
23, 1,"pozzuoli, italy (map)",english467,english,male ,1639,usa,FALSE
30, 0,"myrtle beach, south carolina, usa (map)",english468,english,male ,1640,usa,FALSE
22, 0,"knoxville, tennessee, usa (map)",english469,english,male ,1641,usa,FALSE
21, 0,"leighton buzzard, uk (map)",english470,english,male ,1642,uk,FALSE
26, 0,"calgary, alberta, canada (map)",english471,english,female ,1648,canada,FALSE
26, 0,"rota, spain (map)",english472,english,male ,1649,usa,FALSE
20, 0,"nottingham, uk (map)",english473,english,male ,1650,uk,FALSE
33, 0,"rochester, minnesota, usa (map)",english474,english,female ,1656,usa,FALSE
29, 0,"ogden, utah, usa (map)",english475,english,female ,1657,usa,FALSE
64, 0,"manchester, new hampshire, usa (map)",english476,english,female ,1658,usa,FALSE
31, 0,"san diego, california, usa (map)",english477,english,female ,1659,usa,FALSE
19, 0,"sydney, nova scotia, canada (map)",english478,english,male ,1661,canada,FALSE
64, 0,"new york, new york, usa (map)",english479,english,female ,1664,usa,FALSE
58, 0,"winston-salem, north carolina, usa (map)",english480,english,male ,1665,usa,FALSE
88, 0,"stringtown, oklahoma, usa (map)",english481,english,female ,1666,usa,FALSE
74, 0,"yeadon, pennsylvania, usa (map)",english482,english,female ,1667,usa,FALSE
19, 0,"boston, massachusetts, usa (map)",english483,english,male ,1668,usa,FALSE
24, 0,"dublin, ireland (map)",english484,english,male ,1672,ireland,FALSE
20, 0,"cromwell, connecticut, usa (map)",english485,english,male ,1674,usa,FALSE
53, 0,"corentyne, guyana (map)",english486,english,female ,1683,"guyana, usa",FALSE
22, 0,"london, uk (map)",english487,english,female ,1688,uk,FALSE
35, 0,"irvine, scotland, uk (map)",english488,english,female ,1692,"uk, usa",FALSE
46, 0,"kingston, jamaica (map)",english489,english,female ,1694,"jamaica, usa",FALSE
18, 0,"auckland, new zealand (map)",english490,english,male ,1709,new zealand,FALSE
79, 0,"westmoreland, jamaica (map)",english491,english,female ,1713,"jamaica, usa",FALSE
22, 0,"omaha, nebraska, usa (map)",english492,english,female ,1716,usa,FALSE
20, 0,"miami, florida, usa (map)",english493,english,male ,1718,usa,FALSE
27, 0,"findlay, ohio, usa (map)",english494,english,", male ",1719,usa,FALSE
21, 0,"kirkland, washington, usa (map)",english495,english,male ,1720,usa,FALSE
20, 0,"london, england, uk (map)",english496,english,male ,1724,uk,FALSE
22, 0,"cleveland, ohio, usa (map)",english497,english,male ,1726,usa,FALSE
27, 0,"prince george, british columbia, canada (map)",english498,english,male ,1727,canada,FALSE
21, 0,"st. paul, minnesota, usa (map)",english499,english,female ,1728,usa,FALSE
38, 0,"albury, new south wales, australia (map)",english500,english,male ,1733,australia,FALSE
64, 0,"pittsburgh, pennsylvania, usa (map)",english501,english,female ,1734,usa,FALSE
30, 0,"farmington hills, michigan, usa (map)",english502,english,female ,1735,usa,FALSE
29, 0,"benin city, nigeria (map)",english503,english,female ,1739,"nigeria, usa",FALSE
25, 0,"west palm beach, florida, usa (map)",english504,english,male ,1786,usa,FALSE
50, 0,"beirut, lebanon (map)",english505,english,female ,1798,usa,FALSE
30, 0,"new orleans, louisiana, usa (map)",english506,english,female ,1799,usa,FALSE
21, 0,"accra, ghana (map)",english507,english,male ,1800,"ghana, usa",FALSE
20, 0,"winfield, illinois, usa (map)",english508,english,female ,1801,usa,FALSE
44, 0,"coudersport, pennsylvania, usa (map)",english509,english,female ,1802,usa,FALSE
66, 0,"philadelphia, pennsylvania, usa (map)",english510,english,female ,1803,usa,FALSE
31, 0,"montgomery, alabama, usa (map)",english511,english,female ,1818,usa,FALSE
54, 0,"salina, kansas, usa (map)",english512,english,female ,1819,usa,FALSE
52, 0,"bocas del toro, panama (map)",english513,english,female ,1856,"panama, usa",FALSE
57, 0,"youngstown, ohio, usa (map)",english514,english,male ,1872,usa,FALSE
55, 0,"youngstown, ohio, usa (map)",english515,english,female ,1873,usa,FALSE
32, 0,"dripping springs, texas, usa (map)",english516,english,female ,1875,usa,FALSE
33, 0,"colorado springs, colorado, usa (map)",english517,english,male ,1876,usa,FALSE
24, 0,"kells, meath, ireland (map)",english518,english,male ,1878,ireland,FALSE
18, 1,"karachi, pakistan (map)",english519,english,female ,1882,"canada, usa",FALSE
47, 0,"st. paul, minnesota, usa (map)",english520,english,female ,1884,usa,FALSE
25, 0,"bethesda, maryland, usa (map)",english521,english,female ,1886,usa,FALSE
22, 0,"bethpage, new york, usa (map)",english522,english,female ,1887,usa,FALSE
18, 0,"madison, wisconsin, usa (map)",english523,english,female ,1888,usa,FALSE
19, 0,"downers grove, illinois, usa (map)",english524,english,male ,1890,usa,FALSE
18, 0,"albion, new york, usa (map)",english525,english,female ,1893,usa,FALSE
20, 0,"woodbridge, virginia, usa (map)",english526,english,male ,1895,usa,FALSE
25, 0,"wynnewood, pennsylvania, usa (map)",english527,english,female ,1907,usa,FALSE
52, 0,"green bay, wisconsin, usa (map)",english528,english,female ,1908,usa,FALSE
29, 0,"burlington, vermont, usa (map)",english529,english,female ,1925,usa,FALSE
50, 0,"detroit, michigan, usa (map)",english530,english,female ,1926,usa,FALSE
29, 0,"nokesville, virginia, usa (map)",english531,english,female ,1928,usa,FALSE
23, 0,"bristol, connecticut, usa (map)",english532,english,female ,1933,usa,FALSE
38, 0,"fairfax, virginia, usa (map)",english533,english,female ,1934,usa,FALSE
29, 0,"mineola, new york, usa (map)",english534,english,female ,1951,usa,FALSE
22, 0,"plymouth, massachusetts, usa (map)",english535,english,female ,1955,usa,FALSE
21, 0,"richmond, virginia, usa (map)",english536,english,female ,1956,usa,FALSE
21, 0,"woodbridge, virginia, usa (map)",english537,english,female ,1957,usa,FALSE
20, 0,"lyndhurst, virginia, usa (map)",english538,english,female ,1958,usa,FALSE
19, 0,"orange county, california, usa (map)",english539,english,female ,1959,usa,FALSE
18, 0,"arlington, virginia, usa (map)",english540,english,female ,1960,usa,FALSE
27, 0,"fort lauderdale, florida, usa (map)",english541,english,female ,1961,usa,FALSE
60, 0,"toronto, ontario, canada (map)",english542,english,male ,1962,"canada, usa",FALSE
39, 0,"vancouver, british columbia, canada (map)",english543,english,female ,1969,"canada, usa, uk, cayman islands",FALSE
31, 0,"hanover, new hampshire, usa (map)",english544,english,male ,1970,usa,FALSE
56, 0,"tangier island, virginia, usa (map)",english545,english,male ,1995,usa,FALSE
43, 0,"tangier island, virginia, usa (map)",english546,english,female ,1996,usa,FALSE
63, 0,"tangier island, virginia, usa (map)",english547,english,male ,1997,usa,FALSE
61, 0,"dublin, ireland (map)",english548,english,male ,2003,ireland,FALSE
19, 0,"exminister, uk (map)",english549,english,female ,2012,"uk, usa",FALSE
82, 0,"fredericksburg, virginia, usa (map)",english550,english,male ,2028,usa,FALSE
81, 0,"king george, virginia, usa (map)",english551,english,female ,2029,usa,FALSE
23, 0,"bethesda, maryland, usa (map)",english552,english,female ,2043,USA,FALSE
21, 0,"nashville, tennessee, usa (map)",english553,english,male ,2046,usa,FALSE
22, 0,"hoffman estates, illinois, usa (map)",english554,english,female ,2047,usa,FALSE
90, 0,"brooklyn, new york, usa (map)",english555,english,male ,2049,usa,FALSE
84, 0,"brooklyn, new york, usa (map)",english556,english,female ,2050,usa,FALSE
25, 2,"sharjah, united arab emirates (map)",english557,english,female ,2053,usa,FALSE
23, 0,"queens, new york, usa (map)",english558,english,male ,2055,usa,FALSE
19, 0,"reston, virginia, usa (map)",english559,english,female ,2056,usa,FALSE
22, 0,"hartford, connecticut, usa (map)",english560,english,female ,2059,usa,FALSE
20, 0,"yorktown, virginia, usa (map)",english561,english,female ,2060,usa,FALSE
30, 0,"florence, south carolina, usa (map)",english562,english,female ,2061,usa,FALSE
32, 0,"manassas, virginia, usa (map)",english563,english,male ,2074,usa,FALSE
52, 0,"casper, wyoming, usa (map)",english564,english,male ,2077,usa,FALSE
27, 0,"portland, oregon, usa (map)",english565,english,female ,2080,usa,FALSE
22, 0,"derby, england, uk (map)",english566,english,male ,2081,uk,FALSE
24, 0,"new york, new york, usa (map)",english567,english,male ,2101,usa,FALSE
86, 0,"quincy, florida, usa (map)",english568,english,female ,2103,usa,FALSE
24, 0,"sydney, australia (map)",english569,english,male ,2104,australia,FALSE
42, 0,"parma, ohio, usa (map)",english570,english,female ,2106,usa,FALSE
39, 0,"washington, dc, usa (map)",english571,english,male ,2113,usa,FALSE
51, 0,"fort worth, texas, usa (map)",english572,english,male ,2121,"usa, uk",FALSE
46, 0,"painesville, ohio, usa (map)",english573,english,male ,2124,usa,FALSE
26, 0,"toronto, ontario, canada (map)",english574,english,female ,2162,canada,FALSE
24, 0,"great falls, virginia, usa (map)",english575,english,male ,2165,usa,FALSE
63, 0,"washington, dc, usa (map)",english576,english,female ,2167,usa,FALSE
38, 0,"san leandro, california, usa (map)",english577,english,female ,2170,usa,FALSE
60, 0,"salford, lancashire, uk (map)",english578,english,male ,2171,"uk, canada, usa",FALSE
22, 0,"adelaide, australia (map)",english579,english,male ,2172,australia,FALSE
21, 0,"rochester, new york, usa (map)",english580,english,male ,2185,usa,FALSE
62, 0,"guelph, ontario, canada (map)",english581,english,female ,2186,"canada, uk",FALSE
60, 0,"dundee, scotland, uk (map)",english582,english,male ,2187,uk,FALSE
72, 0,"london, england, uk (map)",english583,english,male ,2195,uk,FALSE
27, 0,"monterey, california, usa (map)",english584,english,male ,2197,usa,FALSE
26, 0,"dumfries, virginia, usa (map)",english585,english,female ,2207,usa,FALSE
21, 0,"chesterfield, virginia, usa (map)",english586,english,female ,2221,usa,FALSE
27, 0,"philadelphia, pennsylvania, usa (map)",english587,english,female ,2225,usa,FALSE
21, 0,"fairfax, virginia, usa (map)",english588,english,female ,2361,usa,FALSE
48, 0,"gloucester, uk (map)",english589,english,male ,2362,uk,FALSE
19, 0,"lakeland, florida, usa (map)",english590,english,female ,2374,usa,FALSE
20, 0,"colorado springs, colorado, usa (map)",english591,english,female ,2375,usa,FALSE
29, 0,"miami, florida, usa (map)",english592,english,female ,2376,usa,FALSE
24, 0,"boston, massachusetts, usa (map)",english593,english,female ,2377,usa,FALSE
20, 0,"richmond, virginia, usa (map)",english594,english,female ,2378,usa,FALSE
21, 0,"leesburg, virginia, usa (map)",english595,english,female ,2379,usa,FALSE
22, 0,"baltimore, maryland, usa (map)",english596,english,female ,2380,usa,FALSE
26, 0,"fairfax, virginia, usa (map)",english597,english,male ,2381,usa,FALSE
29, 0,"mitchell, south dakota, usa (map)",english598,english,male ,2382,usa,FALSE
20, 1,"alexandria, virginia, usa (map)",english599,english,female ,2383,usa,FALSE
32, 0,"portland, oregon, usa (map)",english600,english,female ,2385,usa,FALSE
49, 0,"fairfax, virginia, usa (map)",english601,english,male ,2404,usa,FALSE
41, 0,"new york, new york, usa (map)",english602,english,female ,2405,usa,FALSE
18, 0,"los angeles, california, usa (map)",english603,english,male ,2428,usa,FALSE
21, 0,"brisbane, queensland, australia (map)",english604,english,female ,2438,australia,FALSE
25, 0,"cairns, queensland, australia (map)",english605,english,male ,2439,australia,FALSE
19, 0,"southport, australia (map)",english606,english,female ,2440,australia,FALSE
25, 0,"narrabri, new south wales, australia (map)",english607,english,female ,2441,australia,FALSE
18, 0,"brisbane, queensland, australia (map)",english608,english,male ,2442,australia,FALSE
20, 0,"narrandera, new south wales, australia (map)",english609,english,female ,2443,australia,FALSE
20, 0,"townsville, queensland, australia (map)",english610,english,female ,2444,australia,FALSE
19, 0,"brisbane, queensland, australia (map)",english611,english,male ,2445,ausstralia,FALSE
20, 0,"middlesbrough, england, uk (map)",english612,english,male ,2533,uk,FALSE
24, 0,"melbourne, australia (map)",english613,english,male ,2570,australia,FALSE
93, 0,"pensacola, florida, usa (map)",english614,english,female ,2606,usa,FALSE
20, 0,"dublin, ireland (map)",english615,english,male ,2613,ireland,FALSE
23, 0,"fort wayne, indiana, usa (map)",english616,english,male ,2619,usa,FALSE
34, 0,"kingston, jamaica (map)",english617,english,female ,2630,jamaica,FALSE
58, 0,"fullerton, california, usa (map)",english618,english,male ,2674,usa,FALSE
21, 0,"jackson, tennessee, usa (map)",english619,english,male ,2724,usa,FALSE
55, 0,"glasgow, scotland, uk (map)",english620,english,male ,2735,"uk, usa",FALSE
19, 0,"pittsburgh, pennsylvania, usa (map)",english621,english,female ,2793,usa,FALSE
21, 0,"st. paul, minnesota, usa (map)",english622,english,female ,2799,usa,FALSE
19, 0,"fort wayne, indiana, usa (map)",english623,english,male ,2803,usa,FALSE
18, 0,"washington, district of columbia, usa (map)",english624,english,male ,2804,usa,FALSE
20, 0,"minneapolis, minnesota, usa (map)",english625,english,male ,2805,usa,FALSE
21, 0,"hammond, indiana, usa (map)",english626,english,female ,2806,usa,FALSE
18, 0,"sydney, australia (map)",english627,english,female ,2847,australia,FALSE
55, 0,"pittsburgh, pennsylvania, usa (map)",english628,english,male ,2855,usa,FALSE
20, 0,"south riding, virginia, usa (map)",english629,english,female ,2894,usa,FALSE
21, 0,"woodbridge, virginia, usa (map)",english630,english,female ,2895,usa,FALSE
